ID,Since,Last tweeted at,Tweets,Favorites,Listed,Following,Followers,Screen name,Name,Verified,Protected,Bio,Status,Location,URL
219429281,2010-11-24 21:04:11 +0000,2016-05-01 14:58:01 +0000,3774,103,903,1103,17070,RepKinzinger,Adam Kinzinger,true,false,I represent Illinois' 16th District. It's an honor to serve in Congress on Energy & Commerce and as a pilot in the Air National Guard.,Truly impressed by the talented young artists we have in #IL16. View all 2016 Cong. Art Competition entries here: https://t.co/mclc2PEVCk,"Channahon, IL",http://Kinzinger.house.gov/
1090002997,2013-01-14 19:53:56 +0000,2016-05-02 02:01:04 +0000,1633,52,490,1094,7837,RepKirkpatrick,Rep. Ann Kirkpatrick,true,false,"Congresswoman Ann Kirkpatrick, Arizona's District One, is a member of the House Agriculture Committee and the Transportation & Infrastructure Committee.",Join us for office hours in #Sedona this Wednesday 10am-3pm; call 928-213-9977 to schedule appt. Map: #AZ01 https://t.co/sOedknbr1u,"Flagstaff, AZ",http://kirkpatrick.house.gov
235251868,2011-01-07 18:44:34 +0000,2016-04-29 20:40:21 +0000,3099,82,854,340,17546,RepKristiNoem,Rep. Kristi Noem,true,false,"I'm South Dakota's lone Member of the U.S. House of Representatives. I live in Castlewood, SD with my husband Bryon and three kids Kassidy, Kennedy & Booker.",RT @ChadPergram: Sr Administration official confirms to Fox that Obama will sign bill making the Bison the national mammal.,,http://noem.house.gov
1069124515,2013-01-07 20:07:58 +0000,2016-02-25 23:36:55 +0000,294,0,297,989,3283,RepLaMalfa,Rep. Doug LaMalfa,false,false,"Representing California's First District including Siskiyou, Shasta, Tehama, Butte, Glenn, Modoc, Lassen, Plumas, Sierra, Nevada and Placer Counties",RT @SacValleyCA: California needs Sites Reservoir. RT to share one really big reason why. https://t.co/JyiUoNoSt9,Northern California,http://LaMalfa.house.gov
613725908,2012-06-20 20:19:40 +0000,2016-04-29 16:22:23 +0000,1160,31,335,324,4502,RepLanceNJ7,Rep. Leonard Lance,true,false,Official Twitter Account for Congressman Leonard Lance.  Proudly Representing New Jersey's 7th Congressional District.  http://t.co/uudCjpcv9f,Senate-Passed ‘Gag Order’ Bill Now Has House Companion https://t.co/cIQ0tdRuFz,,http://lance.house.gov
234812598,2011-01-06 16:45:56 +0000,2016-04-27 19:48:38 +0000,3968,448,664,1901,9526,RepLarryBucshon,"Larry Bucshon, MD",true,false,Congressman representing Hoosiers from #IN08. Doctor. Member of @HouseCommerce. https://t.co/4eq38hemtk,"RT @HouseJudiciary: Think your 📧 is private? Think again. 

Under the #EmailPrivacyAct, law will be updated to protect your privacy. https://t.co/JrVBCgoZHy",Indiana's 8th District  ,http://bucshon.house.gov
2863006655,2014-11-05 18:46:39 +0000,2016-04-27 13:02:32 +0000,2222,1380,161,1007,3137,RepLawrence,Brenda Lawrence,true,false,"Congresswoman for Michigan's 14th District: Detroit, Southfield, Oakland and Wayne Counties.",Hard-working Americans NEED Congress to pass a budget and address serious health crisis like #Flint and #GunViolence https://t.co/XfrLC2YVEz,"Washington, DC",https://lawrence.house.gov/
2750127259,2014-08-20 19:25:47 +0000,2016-04-29 17:06:59 +0000,475,10,129,303,2210,RepLeeZeldin,Lee Zeldin,false,false,Official Twitter of U.S. Congressman Lee Zeldin of New York's 1st Congressional District.,"As addiction &amp; overdose deaths skyrocket, we must bring CARA to House floor for a vote https://t.co/UIcAbMLd6l",,
312134473,2011-06-06 16:50:45 +0000,2016-04-21 20:37:31 +0000,1957,336,619,1751,9913,RepLindaSanchez,Linda T. Sánchez,true,false,I work for CA-38 + Chair the  @HispanicCaucus. Serve on the @WaysMeansCmte & @BenghaziDems. Ranking Member on the Ethics Cmte. Die-hard @Dodgers Fan.,RT @mridleythomas: Always enjoy talking with @RepLindaSanchez. She represents the region well! https://t.co/IOB4ElQVXw,"Norwalk, CA & Washington, D.C.",http://www.facebook.com/CongresswomanLindaSanchez
1009269193,2012-12-13 17:03:06 +0000,2016-04-29 18:20:04 +0000,1167,143,339,837,3685,RepLipinski,Rep. Daniel Lipinski,true,false,Proudly representing the people of Illinois' 3rd Congressional District. Follow me on Facebook at http://t.co/The2w76j,"The fair will give area #seniors an opportunity to get assistance from my staff, as well as other local organizations and agencies.",,http://www.lipinski.house.gov/
153944899,2010-06-09 23:53:50 +0000,2016-05-02 00:34:03 +0000,2224,34,833,326,11939,RepLloydDoggett,Lloyd Doggett,true,false,Representing communities from San Antonio to Austin.,Joined friends at @PublicCitizenTX Democracy Awakening Rally for campaign finance reform &amp; other important causes https://t.co/3EX0lkvMt3,Texas,http://doggett.house.gov
241207373,2011-01-21 18:28:47 +0000,2016-04-29 22:16:45 +0000,2831,86,551,228,7425,RepLoBiondo,Frank LoBiondo,true,false,Congressman proudly representing New Jersey's 2nd District. Chairman of House Aviation Subcommittee & CIA Subcommittee,"Joining @1400WOND David Spatz now to talk ACY federal $$ for emergency response vehicle, improving our #SouthJersey airport for passengers",#SouthJersey,http://www.lobiondo.house.gov
292990703,2011-05-04 15:39:31 +0000,2016-04-28 15:52:07 +0000,2508,133,681,2835,9214,RepLoisCapps,Lois Capps,true,false,U.S. Representative from California's 24th Congressional District,Great write up by @KennyLindberg in @SantaMariaTimes on Pipeline Safety Act passing @EnergyCommerce this week https://t.co/kHBvVrKDWr,California ,http://capps.house.gov
1077121945,2013-01-10 16:58:38 +0000,2016-05-01 14:08:01 +0000,2791,151,457,1418,6908,RepLoisFrankel,Rep. Lois Frankel,true,false,Representative from Florida's 22nd Congressional District,"All May, we celebrate #JewishAmericanHeritageMonth &amp; recognize contributions Jews have made to fabric of our nation https://t.co/zttrCrT2bR",,https://www.facebook.com/RepLoisFrankel
239871673,2011-01-18 16:37:10 +0000,2016-04-28 17:43:06 +0000,1607,18,616,1703,10216,RepLouBarletta,Rep. Lou Barletta,true,false,Proudly representing Pennsylvania's 11th Congressional District.,"Twice an hour in this country, babies are born addicted to opioids. We must do all we can to guard their safety. https://t.co/qN8DNwS1Hk",,http://barletta.house.gov/
2914163523,2014-12-10 18:53:17 +0000,2016-04-30 13:25:09 +0000,615,219,148,321,2614,RepLoudermilk,Barry Loudermilk,true,false,"Rep. Barry Loudermilk represents Georgia's 11th Congressional District, which includes all of Bartow and Cherokee counties and portions of Cobb and Fulton.",Congrats to 3 of GA11’s @GeorgiaTech students among the winners in Georgia Tech’s Spring 2016 Capstone Design Expo! https://t.co/ewiZxBNUna,,https://loudermilk.house.gov/
22055226,2009-02-26 20:14:28 +0000,2016-04-29 19:19:12 +0000,4290,19,1506,552,57963,replouiegohmert,Louie Gohmert,true,false,"Member of Congress, representing the first district of Texas which encompasses over 12 counties stretching nearly 120 miles down the eastern border of Texas.",ICYMI: Talked about sentencing reform on the House Floor. VIDEO: https://t.co/VjD7xq4JXF,,http://gohmert.house.gov
1055730738,2013-01-02 18:11:33 +0000,2016-05-01 21:21:35 +0000,2033,147,432,3262,6766,RepLowenthal,Rep. Alan Lowenthal,true,false,Proudly serving California's 47th Congressional District. http://t.co/pHmhAyCM6J,Calling ALL K-12 students in CA-47: @WhiteHouse #Student #Film #Festival is back! Submit your vid today. Check out https://t.co/ZQVMlb4FWj,"Long Beach, CA",http://lowenthal.house.gov
1061385474,2013-01-04 20:46:03 +0000,2016-04-29 13:49:59 +0000,2415,19,391,490,10100,RepLujanGrisham,MichelleLujanGrisham,true,false,"Proudly serving New Mexico's 1st Congressional District. Serving on House Agriculture, Budget and Oversight & Government Reform Committees.","RT @RepRoybalAllard: The threat of #Zika continues to threaten the health of Americans, yet Republicans have decided to leave town. @SpeakerRyan, #DoYourJob!","Albuquerque, NM",http://lujangrisham.house.gov
1045853744,2012-12-29 20:06:12 +0000,2016-04-29 14:23:03 +0000,1312,463,409,836,5933,RepLukeMesser,Rep. Luke Messer,true,false,"Husband to a wonderful wife, father of three great kids, Congressman for Indiana's 6th Congressional District, lifelong Hoosier, and a die-hard #Colts fan.",#DCOSP gives kids a chance for succees regardless of income or zip code.  Proud to support #schoolchoice  https://t.co/RHoG1j6RMq,"Shelbyville, IN",http://www.messer.house.gov
19658173,2009-01-28 15:54:00 +0000,2016-04-29 19:23:44 +0000,4890,69,1216,4623,16428,RepLynnJenkins,Lynn Jenkins,true,false,Proud to represent the 2nd District of Kansas | Vice Chair of the House Republican Conference | CPA,"Thank you LTG Brown for your service &amp; dedication to Ft. Leavenworth, our military personnel &amp; the local community. https://t.co/qmvttgLNVy",Topeka,http://www.lynnjenkins.house.gov
4316184747,2015-11-29 08:45:26 +0000,,0,0,0,0,0,RepLynnWoolsey,RepLynnWoolsey,false,false,,,,
258900199,2011-02-28 19:06:50 +0000,2016-04-29 20:12:49 +0000,2253,53,752,3290,11649,RepMaloney,Carolyn  B. Maloney,true,false,"New York's 12th Congressional District - Manhattan, Brooklyn & Queens",ICYMI: @TheDailyShow explained why my bill to study the safety of tampon ingredients is common sense and overdue https://t.co/0wPH2QG1Rx,New York City,http://maloney.house.gov
153486399,2010-06-08 17:54:06 +0000,2016-05-01 16:05:54 +0000,3548,356,816,3337,16343,RepMarciaFudge,Rep. Marcia L. Fudge,true,false,"I work on behalf of the people of the 11th District to create jobs, promote quality education, improve access to health care and protect civil rights for all.",2day kicks off National Small Business Wk.  Small businesses hire 2 out of 3 of American workers. #DreamSmallBiz https://t.co/BwqFIkqVAl,"Cleveland / Akron, OH",http://instagram.com/RepMarciaFudge
581141508,2012-05-15 16:57:51 +0000,2016-04-28 14:42:53 +0000,1595,586,435,434,6779,RepMarcyKaptur,Marcy Kaptur,true,false,Office of Congresswoman Marcy Kaptur - - Serving Ohio's 9th District in the United States Congress,"Capt. Kristen Griest making history today! Graduating as the Army’s first female infantry officer:
https://t.co/UwUTEhggCp @USArmy",,http://kaptur.house.gov
963480595,2012-11-22 02:20:50 +0000,2016-04-29 15:25:13 +0000,2931,256,607,617,11293,RepMarkMeadows,Mark Meadows,true,false,"I am a businessman, husband and father proudly representing North Carolina's 11th Congressional District.","RT @CongHuelskamp: She participated in armed robbery, still works at #VA. Read the piece @RepWalorski and I wrote about the #VA. https://t.co/AHgojATaC1","Jackson County, NC",http://meadows.house.gov/
1206227149,2013-02-21 22:59:04 +0000,2016-04-29 14:54:03 +0000,2395,429,453,5074,7048,repmarkpocan,Rep. Mark Pocan,true,false,"Honored to serve the people of Wisconsin's Second District. First Vice Chair, @USProgressives",RT @rural_reporter: Wisconsin: Mark Pocan Announces ‘Meet with Mark’ Listening Sessions Tour: Do you live in District 2?  From Ma... https://t.co/lvA4tWshCx,"Madison, WI and Washington, DC",http://pocan.house.gov
2975350155,2015-01-12 21:41:39 +0000,2016-04-30 03:15:32 +0000,597,228,144,1799,2109,RepMarkTakai,Mark Takai,true,false,"Aloha!  Welcome to the official Twitter for Congressman Mark Takai (HI-01) -- husband, father, Hawaii National Guard veteran, public servant.",Eliminating barriers to raising funds sends a message to entrepreneurs that it is OK to dream big.  #HALOS #accesstocapital #TeamRepTakai,"Honolulu / Washington, D.C.",http://takai.house.gov
1037321378,2012-12-26 14:58:17 +0000,2016-04-29 16:15:28 +0000,1529,93,551,2324,10860,RepMarkTakano,Mark Takano,true,false,"Representing CA's 41st District - Serves on the Veterans' Affairs Committee, the Science, Space & Technology Committee, and the Education & Workforce Committee.","We should invest taxpayer money in improving PUBLIC schools, not schools that exclude poor students and those with disabilities. #DCVouchers","Riverside, CA",http://takano.house.gov
2966205003,2015-01-07 16:20:28 +0000,2016-04-28 21:57:55 +0000,940,940,143,1252,3212,RepMarkWalker,Rep. Mark Walker,true,false,Member of the U.S. Congress - Representing the 6th District of North Carolina,It was a privilege to preside over the  special order on the importance of our HBCU caucus. Proud to be a member. @RepAdams @RepByrne,,http://walker.house.gov
224294785,2010-12-08 16:56:29 +0000,2016-04-29 15:00:43 +0000,6227,178,829,2125,16587,RepMarthaRoby,Rep. Martha Roby,true,false,Congressional Twitter account for U.S. Representative Martha Roby (R-AL),Watch my remarks introducing the Protection &amp; Advocacy for Veterans Act on the House floor live at https://t.co/vr9EtUU5qM,,http://roby.house.gov/
20097342,2009-02-04 21:41:15 +0000,2010-08-12 14:56:06 +0000,366,0,551,2698,9278,RepMaryFallin,Mary Fallin,false,false,I represent the Fifth District of Oklahoma in the U.S. House of Representatives. I am working in Congress for a strong and prosperous America.,I oppose climate change legislation that raises taxes and costs for American families and businesses http://tinyurl.com/23tpfxg,Oklahoma ,http://www.fallin.house.gov
22192142,2009-02-27 21:22:55 +0000,2010-10-22 15:52:48 +0000,157,0,193,30,3080,RepMaryJoKilroy,Mary Jo Kilroy,false,false,Mary Jo Kilroy was elected to her first term in the United States House of Representatives in 2008 and began serving the residents of Ohio’s 15th Congressional,Attended the groundbreaking of the new single-point urban interchange in Grove City-will improve congestion & bring thousands of #jobs 2 OH.,"Columbus, OH/Washington, DC",http://www.kilroy.house.gov
1072382221,2013-01-09 00:05:57 +0000,2016-04-30 19:01:05 +0000,3685,23,540,2530,9221,RepMattSalmon,Matt Salmon,true,false,Proudly representing the 5th District of #AZ in Congress #AZ05 Visit my page at https://t.co/eZcoayceBJ,Big #SalmonSalute announcement coming.  Stay tuned this week for more... RSVP: https://t.co/jlDxXo2LV9,,http://salmon.house.gov
150724371,2010-06-01 17:15:15 +0000,2011-06-23 14:34:25 +0000,186,0,480,57,4836,RepMcCarthyNY,Rep Carolyn McCarthy,true,false,U.S. Congresswoman (NY-04),Introducing legislation creating a national standard for distracted driving. Teleconference for media @ noon--call 516-739-3008 for info.,"Long Island, NY",http://carolynmccarthy.house.gov/
26424123,2009-03-25 03:54:11 +0000,2016-04-29 17:28:43 +0000,1832,28,875,298,11001,RepMcCaul,Michael McCaul,true,false,News from Congressman Michael McCaul (R-TX 10) and his Press Office,RT @NYPDCT: Keeping our partners safe and informed. Wrapping up the 2016 Leadership in Counter Terrorism (LinCT) Conference. https://t.co/GWsUZUWrR6,Texas' 10th District,http://www.house.gov/mccaul
50152441,2009-06-24 00:21:07 +0000,2016-04-14 15:21:05 +0000,268,0,905,0,9499,RepMcClintock,Tom McClintock,true,false,"United States Representative, 4th District of California",Redeeming an Island Paradise: Puerto Rico is now more than $70 billion in debt. The question now is what to do. https://t.co/tYB27tTSB3,"Washington, DC",http://mcclintock.house.gov/
242426145,2011-01-24 19:18:36 +0000,2016-05-01 21:59:42 +0000,3759,29,871,501,15513,RepMcGovern,Rep. Jim McGovern,true,false,"Official Twitter account for Congressman Jim McGovern, of Massachusetts' 2nd Congressional District.",Great to celebrate #Millville Centennial &amp; the community's rich history at today's parade. Thanks to all who joined. https://t.co/nzs4kWUunB,Massachusetts,http://mcgovern.house.gov
240427862,2011-01-19 22:29:00 +0000,2016-04-30 12:54:35 +0000,3185,52,576,298,10347,RepMcKinley,David B. McKinley,true,false,Proud to serve the First District of West Virginia in the U.S. House of Representatives. Member of the Energy and Commerce Committee. Staff-run account,It's National Drug Take Back Day. Click the link &amp; find a location to dispose unused medication. https://t.co/x3IHES6hsK #TakeBackDay,,http://mckinley.house.gov/
385429543,2011-10-05 13:52:58 +0000,2016-04-30 00:26:04 +0000,1333,119,461,542,6652,RepMcNerney,Jerry McNerney,true,false,Proudly representing California's 9th Congressional District. Learn more about my work in Congress at http://t.co/MbFWXH7J,Too much campaign spending comes from undisclosed &amp; unregulated sources. We need #bipartisan solutions &amp; #CampaignFinanceReform.,"Stockton, CA",http://mcnerney.house.gov
2964949642,2015-01-06 20:39:37 +0000,2016-04-29 20:27:47 +0000,1174,87,205,727,3969,RepMcSally,Martha McSally,true,false,Honored to represent the people of Arizona's Second Congressional District in the U.S House of Representatives.,Yesterday I introduced a bill to improve our national parks like @SaguaroNPS. Read more: https://t.co/xX6GPYRCPQ https://t.co/H0EN4tnwhz,Southern Arizona,http://mcsally.house.gov
248850174,2011-02-07 21:19:34 +0000,2016-04-30 13:44:04 +0000,3440,4,576,960,9346,RepMeehan,Patrick Meehan,true,false,Proudly representing Pennsylvania's 7th District in the U.S. House of Representatives,Prepared for an emergency? Today is @FEMA PrepareAthon! National Day of Action. More  --&gt; https://t.co/2nbEknCriy. https://t.co/sQOqvjNncr,,http://meehan.house.gov
234057152,2011-01-04 19:05:24 +0000,2016-04-29 16:01:11 +0000,918,8,657,411,10278,RepMGriffith,Morgan Griffith,true,false,Congressman Griffith represents the 9th District of Virginia in the U.S. House of Representatives.,"Reps. Griffith, @GerryConnolly Introduce the Curb #Opioid Misuse by Advancing Technology (COMBAT) Act - https://t.co/P3vdkeXeTK",9th District of Virginia,http://morgangriffith.house.gov
2976598347,2015-01-13 15:44:28 +0000,2016-04-27 18:51:12 +0000,289,16,231,69,6756,RepMiaLove,Rep. Mia Love,true,false,"Official account for Congresswoman Mia Love, Utah's 4th District","RT @RepKevinYoder: A lot's changed since 1986. Our digital privacy laws haven't. @HouseGOP is passing #EmailPrivacyAct today to fix it.
https://t.co/HO0gyR9pcq","Saratoga Springs, UT",http://love.house.gov
240385577,2011-01-19 20:18:39 +0000,2016-04-19 14:47:13 +0000,1367,6,677,6195,10896,RepMickMulvaney,Rep. Mick Mulvaney,true,false,,We had 272 entries this year! Congrats to all students who participated in the #CongressionalArtCompetition .  So much talent in SC-05!,South Carolina's 5th District,http://mulvaney.house.gov
2914571740,2014-12-10 22:19:34 +0000,2016-04-29 19:21:28 +0000,906,170,140,547,2770,RepMikeBishop,Mike Bishop,true,false,Official account for Congressman Mike Bishop #MI08. Serving on @HouseJudiciary and @EdWorkforce Committees.,Enjoyed meeting with #BrightonMI Scranton Middle School students on Capitol Hill today! #MI08 #GoJPups https://t.co/4BZX5Lmtv1,"Rochester, MI",http://mikebishop.house.gov
19407835,2009-01-23 19:04:01 +0000,2016-04-30 15:00:23 +0000,2066,56,1262,1329,15956,RepMikeCoffman,Rep. Mike Coffman,true,false,Member of Congress representing Colorado's 6th District; Marine Corps combat veteran; 30 Rock fan. RTs/follows do not mean endorsement.,"Happy 125th birthday to my hometown, @AuroraGov !  #aurora #auroragov #auroraco125 #copolitics https://t.co/dGiAIZEnkV","Aurora, CO or Washington D.C.",http://coffman.house.gov
16583468,2008-10-03 20:18:31 +0000,2016-05-01 19:28:21 +0000,2548,1154,1369,1029,20609,RepMikeHonda,Rep. Mike Honda,true,false,Congressman Mike Honda for 17th District of California and Silicon Valley. Lover of languages and cultures. Native Californian. #CA17 #SV,.@CUSDK8 so excited to see Joaquin Miller MS in the Science Bowl finals! Good luck and show them what #SiliconValley kids are made of!,"Santa Clara, CA",http://honda.house.gov/
3539455334,2015-09-12 15:55:12 +0000,,0,0,0,0,0,RepMikeMcIntyre,RepMikeMcIntyre,false,false,,,,
49639096,2009-06-22 14:12:33 +0000,2010-10-22 15:50:40 +0000,256,0,109,0,1644,RepMikeMcMahon,Michael E. McMahon,false,false,Michael E. McMahon represents New York's 13th district in the US House of Representatives,"MCMAHON SLAMS IDEA OF TWO-WAY VERRAZANO TOLL.

Staten Islanders and Brooklynites pay the highest tolls in the... http://fb.me/JSRHGphy","Staten Island, NY",
434750015,2011-12-12 08:07:57 +0000,2012-04-03 07:09:08 +0000,46,0,1,23,24,RepMikeMichaud,thetechno,false,false,All the coolest tracks - by my choice! Retweet if you like it!,Undercover – Marc Houle (Miro Pajic Remix) http://t.co/qxntzz5e If the copyright holders have any problems with the video,,
2498843707,2014-05-16 12:50:24 +0000,2014-05-31 20:11:00 +0000,1,0,1,1,2,RepMikePence,Harvest Dough,false,false,Participating in a Vacation off This because i am Making $350 in 24 hours doing the job by going online from my home. My high hopes ultimately have fallen true.,http://t.co/Oy9pTxPivY lets me to make a painless $600 everyday inside only a small amount of seconds.,,
244268646,2011-01-28 22:54:50 +0000,2016-05-01 20:53:44 +0000,3574,64,708,1529,11408,RepMikePompeo,Mike Pompeo,true,false,U.S. Congressman representing KS-04. West Point. General Aviation. Manufacturing. Energy. Free markets. My staff helps me on Twitter. RTs aren't endorsements.,My weekly newsletter is out. Give it a read and make sure to sign up for weekly updates:  https://t.co/hvjIq2ETGh,,http://pompeo.house.gov
56864092,2009-07-15 00:10:43 +0000,2016-05-01 22:23:50 +0000,6373,204,1087,2036,12145,RepMikeQuigley,Mike Quigley,true,false,"#IL05 Congressman, House Appropriator, member of Intel Committee, amateur hockey player & hopeful Cubs fan http://t.co/zL9fkzy188  http://t.co/FMe57EKfsC",Proud to see leaders coming together for the #rehabilitation of our #veterans. #InvictusGames2016 https://t.co/qtNSz2MO57,"Chicago, IL; Washington, DC",http://www.quigley.house.gov
156703580,2010-06-17 17:32:16 +0000,2016-04-29 20:19:04 +0000,2427,14,614,525,12035,RepMikeRogers,Mike Rogers,true,false,"Host of Something to Think About @WestwoodOne, @CNN contributor, @HudsonInstitute fellow, @APPSUSA founder. Former @HouseIntelComm chair @FBI agent  @USarmy vet",Soon we will pay more in interest on our debt than on our nat security. Time to get serious about our debt. #STTA https://t.co/6DC9swyQ15,"Howell, Michigan",http://mikerogers.com
33977070,2009-04-21 17:43:28 +0000,2016-04-29 17:32:21 +0000,2727,15,985,2871,12857,RepMikeRogersAL,Mike Rogers,true,false,I am proud to represent Alabama's Third Congressional District.,Meeting with the Alabama Funeral Home Directors! #Alabama #latergram https://t.co/Ufv5tvDWlN,"Washington, D.C./Anniston, AL",http://mikerogers.house.gov
51228911,2009-06-26 21:15:07 +0000,2016-04-28 20:58:07 +0000,1802,50,563,704,7743,RepMikeTurner,US Rep. Mike Turner,true,false,"I proudly represent the Tenth District of Ohio. Montgomery County, Greene County and Fayette County. #OH10",#FY17NDAA provides our troops with resources needed to keep Americans safe at home and abroad. Read my statement: https://t.co/w0SoX1ggpS,"Washington, DC and Dayton, OH",http://turner.house.gov
47798449,2009-06-17 00:59:59 +0000,2016-05-01 16:02:03 +0000,2480,417,284,886,4822,RepMimiWalters,Mimi Walters,true,false,"Wife, mother of 4 awesome children, and U.S. Congresswoman proudly serving #CA45.",Thanks to the 8th grade students at @OxfordPrepSOC for the thoughtful letters! #LettersToTheCongresswoman https://t.co/DEaUXYyjUh,"Irvine, CA",http://walters.house.gov
237299871,2011-01-12 14:46:14 +0000,2016-04-20 21:06:10 +0000,879,61,784,1945,9855,RepMoBrooks,Mo Brooks,true,false,Thanks for following me. I'm the Congressman for Alabama's Fifth District and this is my official Twitter page. It's an honor to serve you.,Glad to join with many from AL congressional delegation welcoming @huntsvillealcoc &amp; @DMCChamber members to DC! https://t.co/G6ylmZQ4Gw,Alabama,http://brooks.house.gov
2696643955,2014-07-31 21:09:14 +0000,2016-04-28 19:10:03 +0000,445,40,137,207,1842,RepMoolenaar,Rep. John Moolenaar,true,false,Representing Michigan's Fourth Congressional District. This is the Twitter page of the official House office.,"RT @patrizzuto: Cong. Chemistry Caucus forms: https://t.co/8b3faaGyq4. Co-chairs @RepLipinski, @RepMoolenaar tell Bloomberg BNA they support #TSCA reform.",,http://moolenaar.house.gov
1060370282,2013-01-04 12:43:55 +0000,2016-04-29 19:55:12 +0000,1614,114,370,1127,6445,RepMullin,Markwayne Mullin,true,false,Father of five. Small business owner. Honored to represent Oklahoma’s conservative values in Congress.,I’m working to #DisruptFTC and protect businesses from uncertainty. #InnovationFirst https://t.co/Zvx32tbbJC,Oklahoma,http://www.mullin.house.gov
1128781184,2013-01-28 17:56:38 +0000,2016-05-01 16:00:25 +0000,1637,307,372,736,7298,RepMurphyFL,Rep. Patrick Murphy,true,false,"Rep. Patrick E. Murphy represents Martin, St. Lucie, and northern Palm Beach counties in the U.S. House of Representatives.",Just 24 hours left to vote for the winner of the 2016 #FL18 Congressional Art Competition. See the talent here → https://t.co/lQIOL3c5It,Florida 18,http://www.patrickmurphy.house.gov
2930635215,2014-12-18 20:19:23 +0000,2016-05-02 11:02:57 +0000,564,171,145,1179,2254,RepNewhouse,Rep Dan Newhouse,true,false,Proud to represent Washington's 4th District in the U.S. Congress,RT @TriCityHerald: Newhouse receives Thomas Jefferson award: https://t.co/fMTGebe3jh @RepNewhouse @IFDA https://t.co/e1WqMdj2D6,,https://newhouse.house.gov/
2982157083,2015-01-17 06:01:20 +0000,2015-03-12 14:50:37 +0000,7,0,5,0,1,RepPaulBrounMD,"Капустин
",false,false,,ткань сарафана \ саржа на складках гладка \ в танца каскадах,,
1074412920,2013-01-09 17:43:44 +0000,2016-04-19 15:05:52 +0000,1466,82,367,1190,4273,RepPaulCook,Rep. Paul Cook,true,false,Twenty-six year retired @USMC Colonel serving as a United States Congressman from California's 8th Congressional District. Join the conversation #CA08 #Semperfi,Check out the Op-Ed in @VVDailyPress that discusses my Veteran Employment bill https://t.co/vSOi43aUNB,"Apple Valley, California ",http://cook.house.gov
84119348,2009-10-21 17:24:57 +0000,2016-04-30 04:46:50 +0000,7865,653,701,1667,11814,RepPaulTonko,Paul Tonko,true,false,"Promoting jobs, innovation and middle class for NY-20 in Congress. RT or follows are not endorsements. Account managed by staff & Rep. Tonko.",RT @EnergyCommerce: Thanks as well to the E&amp;C Dems who participated in today's important discussion on minority #HealthDisparities https://t.co/FzkOSxz6dz,,http://tonko.house.gov/
20552026,2009-02-10 22:17:52 +0000,2016-05-02 00:06:06 +0000,2512,462,985,3113,13245,RepPerlmutter,Rep. Ed Perlmutter,true,false,"Member of Congress, proudly representing the 7th District of Colorado https://t.co/wLRJaGd9rX",Need help lowering your student loan payment? Check out https://t.co/9DoST5DFdZ. Easy to use &amp; mobile friendly.,Colorado,http://perlmutter.house.gov
3018670151,2015-02-04 21:01:23 +0000,2016-04-28 20:47:31 +0000,481,1,139,106,2187,RepPeteAguilar,Pete Aguilar,true,false,"Pete Aguilar represents CA’s 31st Congressional District. A former Mayor, Rep. Aguilar is committed to strengthening the Inland Empire’s middle class.",Read about my amendments to the #FY17NDAA here: https://t.co/FHlUzVFDaB. (3/3),"San Bernardino, CA",http://aguilar.house.gov/
18277655,2008-12-21 02:49:32 +0000,2016-04-11 15:55:25 +0000,2164,64,1369,99,21125,RepPeteKing,Rep. Pete King,true,false,Representing New York's 2nd Congressional District,"RT @OutnumberedFNC: Today, @RepPeteKing joins us on #outnumbered.  Lots to discuss with him.  Join us at 12pmET https://t.co/lqOhPHLJy6","Seaford, New York",http://peteking.house.gov/
20053279,2009-02-04 13:40:57 +0000,2016-04-29 18:55:29 +0000,4377,201,458,1911,5608,RepPeteOlson,Rep. Pete Olson,true,false,Proudly representing TX-22 in Congress. Follow me on Facebook: http://t.co/2aP7aRlj3f and Instagram: https://t.co/hBZNAgZcuI,I applaud @SCOTUS’ decision to protect voter ID laws in Texas -- &gt; https://t.co/MDnzm7spxb,"Washington, DC / Houston, TX",http://olson.house.gov
252249233,2011-02-14 20:20:20 +0000,2016-04-29 21:09:03 +0000,854,2,706,749,11346,RepPeterDeFazio,Rep Peter DeFazio,true,false,Representing the 4th Congressional District in Oregon,Met w/OR musician @PeterHollens &amp; @pandora_radio about how industry innovation can help independent artists succeed https://t.co/zwySvgl3My,,http://www.defazio.house.gov
434804652,2011-12-12 10:10:59 +0000,2013-12-25 20:54:53 +0000,10,0,2,149,110,RepPhilGingrey,coolhousetraxx,false,false,Join the music revolution! Retweet coolest music!,"http://t.co/E64oss05BX

Cool Soundcloud promotion tricks",,
950328072,2012-11-15 19:31:22 +0000,2016-04-29 13:42:06 +0000,5382,56,352,1194,5253,reppittenger,Rep Robert Pittenger,false,false,"Official Twitter of U.S. Congressman Robert Pittenger, proudly serving North Carolina's 9th District.",The Protecting Access to Affordable Retirement Advice (H.J. Res. 88) passed in the House by a vote of 234-183. More: https://t.co/tpvpUK46fx,,http://pittenger.house.gov
